Altium Designer Pick and Place Locations
C:\Users\Aaron\Documents\EinsyRetro\EinsyRetro\board\Project Outputs\Assembly\Pick and Place_EinsyRetro_1.0c.csv

========================================================================================================================
File Design Information:

Date:       13/02/18
Time:       01:06
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description","Ref-X(mm)","Ref-Y(mm)"
"R47","10K","TopLayer","R0402","10.6420","50.6771","90","RES SMD 10K OHM 1% 1/16W 0402","10.6420","50.6758"
"R46","10K","TopLayer","R0402","8.4836","54.7103","270","RES SMD 10K OHM 1% 1/16W 0402","8.4836","54.7116"
"R43","100K","TopLayer","R0402","73.9737","16.6750","180","RES 100K OHM 1% 1/16W 0402","73.9750","16.6750"
"R42","100R","TopLayer","R0402","73.9661","17.7038","360","RES SMD 100 OHM 1% 1/16W 0402","73.9648","17.7038"
"R40","1.8K","TopLayer","R0402","69.5185","17.8562","180","RES SMD 1.8K OHM 1% 1/16W 0402","69.5198","17.8562"
"LED2","RED","TopLayer","LED2012120","70.2648","16.4084","360","LED 0805 Red","70.2564","16.4084"
"R36","4.7K","TopLayer","R0402","54.8399","34.7726","360","RES SMD 4.7K OHM 1% 1/16W 0402","54.8386","34.7726"
"R35","1K","TopLayer","R0402","6.2751","48.2600","360","RES SMD 1K OHM 1% 1/16W 0402","6.2738","48.2600"
"C59","100nF","TopLayer","C0402","52.4102","42.8064","360","CAP CER 0402 100nF 16V 10% X7R","52.4064","42.8064"
"C58","22pF","TopLayer","C0402","27.5336","40.3314","270","CAP CER 0402 22pF 50V 5% C0G","27.5336","40.3352"
"C57","22pF","TopLayer","C0402","29.3820","37.8766","180","CAP CER 0402 22pF 50V 5% C0G","29.3858","37.8766"
"R31","4.7K","TopLayer","R0402","55.9803","42.9768","180","RES SMD 4.7K OHM 1% 1/16W 0402","55.9816","42.9768"
"Q5","PSMN1R8-40YLC","TopLayer","SOT669","79.4766","42.9963","360","MOSFET N-CH 40V 100A LFPAK","79.4766","43.1138"
"Y2","7M-16.000MEEQ-T","TopLayer","CRYS320250","17.3828","36.6088","360","Crystal 16mHz 10ppm 10pF","17.3736","36.6014"
"C14","100nF","TopLayer","C0402","19.7994","40.3298","180","CAP CER 0402 100nF 16V 10% X7R","19.8032","40.3298"
"C12","22pF","TopLayer","C0402","19.3332","38.6842","360","CAP CER 0402 22pF 50V 5% C0G","19.3294","38.6842"
"C13","22pF","TopLayer","C0402","14.9606","36.6052","90","CAP CER 0402 22pF 50V 5% C0G","14.9606","36.6014"
"RN5","1K","TopLayer","CAY16","23.7718","49.1510","180","RES ARRAY 4 RES 1K 1206 62.5mW 5%","23.7814","49.1564"
"RV2","CG0603MLC-05E","TopLayer","R0603","14.2495","44.6023","270","VAR 0603 5V","14.2494","44.6024"
"RV1","CG0603MLC-05E","TopLayer","R0603","14.2493","41.9355","90","VAR 0603 5V","14.2494","41.9354"
"X17","PINHD-2X3","TopLayer","2X03","16.4726","51.5762","0","CONN HEADER VERT 6POS GOLD","16.4726","51.5762"
"C16","1uF","TopLayer","C0402","16.0236","44.9326","180","CAP CER 0402 1uF 6.3V 10% X5R","16.0274","44.9326"
"C10","100nF","TopLayer","C0402","28.2740","42.7356","360","CAP CER 0402 100nF 16V 10% X7R","28.2702","42.7356"
"LED1","YEL","TopLayer","LED2012120","3.0650","50.3174","180","LED 0805 Yellow","3.0734","50.3174"
"C15","100nF","TopLayer","C0402","16.0236","41.7830","180","CAP CER 0402 100nF 16V 10% X7R","16.0274","41.7830"
"LED4","YEL","TopLayer","LED2012120","24.6064","44.0730","270","LED 0805 Yellow","24.6064","44.0814"
"LED10","YEL","TopLayer","LED2012120","24.5814","40.3898","90","LED 0805 Yellow","24.5814","40.3814"
"C11","100nF","TopLayer","C0402","14.2532","34.4424","360","CAP CER 0402 100nF 16V 10% X7R","14.2494","34.4424"
"C1","22pF","TopLayer","C0402","7.4422","54.7078","270","CAP CER 0402 22pF 50V 5% C0G","7.4422","54.7116"
"C7","100nF","TopLayer","C0402","41.1166","29.4080","0","CAP CER 0402 100nF 16V 10% X7R","41.1128","29.4080"
"C8","100nF","TopLayer","C0402","50.6984","34.9610","90","CAP CER 0402 100nF 16V 10% X7R","50.6984","34.9572"
"C9","100nF","TopLayer","C0402","31.7246","42.5920","270","CAP CER 0402 100nF 16V 10% X7R","31.7246","42.5958"
"C6","100nF","TopLayer","C0402","52.0102","43.8564","360","CAP CER 0402 100nF 16V 10% X7R","52.0064","43.8564"
"LED7","GRN","TopLayer","LED2012120","3.0650","48.2854","180","LED 0805 Green","3.0734","48.2854"
"U2","Atmega2560","TopLayer","TSQFP50P1600X1600X120-100L","41.4728","39.0144","270","Atmega2560","41.4728","39.0144"
"X2","USB-B","TopLayer","PN61729","9.3686","38.9965","270","USB connector B PTH","7.0064","39.0064"
"S1","1571610-2","TopLayer","B3F-31XX","4.0064","56.0064","270","SWTCH Momentary Washable","4.0064","56.0064"
"D16","RSB39VTE-17","TopLayer","SOD323-R","10.1009","47.8346","270","DIODE TVS","9.6564","47.6314"
"R18","0.12R","TopLayer","R1206","5.2322","10.8458","180","RES 0.12 OHM 5% 1/4W 1206","5.2324","10.8458"
"R17","0.12R","TopLayer","R1206","5.3594","24.1302","90","RES 0.12 OHM 5% 1/4W 1206","5.3594","24.1300"
"R12","10R","TopLayer","R0402","12.5730","15.5715","90","RES SMD 10 OHM 1% 1/16W 0402","12.5730","15.5702"
"C105","100nF","TopLayer","C0603","9.0678","22.0726","180","CAP CER 0603 100nF 50V 10% X7R","9.0678","22.0726"
"C104","100nF","TopLayer","C0603","10.9982","12.1666","180","CAP CER 0603 100nF 50V 10% X7R","10.9982","12.1666"
"C24","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","11.9126","26.3398","180","CAP ALUM 100UF 35V 20% SMD","11.9126","26.3398"
"C102","100nF","TopLayer","C0603","8.3566","10.5410","90","CAP CER 0603 100nF 50V 10% X7R","8.3566","10.5410"
"C101","1nF","TopLayer","C0603","2.4384","12.5730","180","CAP CER 0603  1nF 50v 10% X7R","2.4384","12.5730"
"C100","1nF","TopLayer","C0603","9.8044","10.1854","270","CAP CER 0603  1nF 50v 10% X7R","9.8044","10.1854"
"C99","100nF","TopLayer","C0603","7.0866","23.9014","270","CAP CER 0603 100nF 50V 10% X7R","7.0866","23.9014"
"C98","1nF","TopLayer","C0603","11.2650","9.8356","270","CAP CER 0603  1nF 50v 10% X7R","11.2650","9.8356"
"C97","1nF","TopLayer","C0603","12.7382","9.8298","270","CAP CER 0603  1nF 50v 10% X7R","12.7382","9.8298"
"C96","1uF","TopLayer","C0402","11.0452","16.4084","180","CAP CER 0402 1uF 6.3V 10% X5R","11.0490","16.4084"
"C95","100nF","TopLayer","C0402","11.0998","18.0302","270","CAP CER 0402 100nF 16V 10% X7R","11.0998","18.0340"
"C94","100nF","TopLayer","C0402","3.0988","14.5326","90","CAP CER 0402 100nF 16V 10% X7R","3.0988","14.5288"
"C92","100nF","TopLayer","C0402","8.8862","20.9042","180","CAP CER 0402 100nF 16V 10% X7R","8.8900","20.9042"
"C91","22nF","TopLayer","C0402","11.1290","19.6596","360","CAP CER 0402 22nF ±10% 50V X7R","11.1252","19.6596"
"C90","100nF","TopLayer","C0603","11.2522","21.4884","90","CAP CER 0603 100nF 50V 10% X7R","11.2522","21.4884"
"Q1","PSMN1R8-40YLC","TopLayer","SOT669","71.2835","12.8950","90","MOSFET N-CH 40V 100A LFPAK","71.1660","12.8950"
"C17","100nF","TopLayer","C0603","84.1248","57.2008","90","CAP CER 0603 100nF 50V 10% X7R","84.1248","57.2008"
"R48","100R","TopLayer","R0402","40.4114","49.1757","90","RES SMD 100 OHM 1% 1/16W 0402","40.4114","49.1744"
"R49","100K","TopLayer","R0402","74.1439","45.0342","360","RES 100K OHM 1% 1/16W 0402","74.1426","45.0342"
"R50","100K","TopLayer","R0402","71.5023","45.0342","360","RES 100K OHM 1% 1/16W 0402","71.5010","45.0342"
"Q2","NCV8402AD","TopLayer","NCV8402AD-SOIC8","72.8727","40.8632","180","IC DVR LOW SIDE 8-SOIC","72.8727","40.8725"
"D14","BAT54","TopLayer","SOD523_IPC","54.7370","33.6804","360","Diode Schottky 30V 100mA Surface Mount SOD-523","54.7370","33.6804"
"D15","BAT54","TopLayer","SOD523_IPC","72.4408","47.2948","270","Diode Schottky 30V 100mA Surface Mount SOD-523","72.4408","47.2948"
"D33","BAT54","TopLayer","SOD523_IPC","50.6984","28.5496","90","Diode Schottky 30V 100mA Surface Mount SOD-523","50.6984","28.5496"
"D34","BAT54","TopLayer","SOD523_IPC","49.5300","28.5496","270","Diode Schottky 30V 100mA Surface Mount SOD-523","49.5300","28.5496"
"D35","BAT54","TopLayer","SOD523_IPC","71.1708","47.2948","90","Diode Schottky 30V 100mA Surface Mount SOD-523","71.1708","47.2948"
"R33","1K","TopLayer","R0402","73.5838","46.5569","270","RES SMD 1K OHM 1% 1/16W 0402","73.5838","46.5582"
"LED5","RED","TopLayer","LED2012120","74.5744","33.2570","90","LED 0805 Red","74.5744","33.2486"
"C44","100nF","TopLayer","C0402","39.2138","69.6468","180","CAP CER 0402 100nF 16V 10% X7R","39.2176","69.6468"
"C46","100nF","TopLayer","C0402","70.7898","67.2884","90","CAP CER 0402 100nF 16V 10% X7R","70.7898","67.2846"
"J2","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","60.1064","45.4064","270","Connector 2pos","60.1064","45.4064"
"J3","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","60.1064","37.5064","270","Connector 2pos","60.1064","37.5064"
"J4","Molex 70543-03","TopLayer","70543-03","66.2940","44.1198","90","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","66.2940","44.1198"
"J5","Molex 70543-03","TopLayer","70543-03","66.2686","33.6042","90","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","66.2686","33.6042"
"J6","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","60.1064","29.6064","270","Connector 2pos","60.1064","29.6064"
"J8","Molex 0705430003","TopLayer","4POL254","16.0084","3.0036","180","Molex 4 Pin Clip Connector","16.0084","3.0036"
"J9","Molex 0705430003","TopLayer","4POL254","29.0084","3.0036","180","Molex 4 Pin Clip Connector","29.0084","3.0036"
"J10","Molex 0705430003","TopLayer","4POL254","42.0084","10.0036","180","Molex 4 Pin Clip Connector","42.0084","10.0036"
"J11","Molex 0705430003","TopLayer","4POL254","42.0084","3.0036","180","Molex 4 Pin Clip Connector","42.0084","3.0036"
"J12","Molex 0705430003","TopLayer","4POL254","55.0184","3.0136","180","Molex 4 Pin Clip Connector","55.0184","3.0136"
"J13","Molex 70543-03","TopLayer","70543-03","14.0064","66.0064","180","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","14.0064","66.0064"
"J14","Molex 70543-03","TopLayer","70543-03","24.5064","66.0064","180","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","24.5064","66.0064"
"J15","Molex 70543-03","TopLayer","70543-03","35.0064","66.0064","180","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","35.0064","66.0064"
"C74","100nF","TopLayer","C0402","16.0236","40.1574","180","CAP CER 0402 100nF 16V 10% X7R","16.0274","40.1574"
"FB5","120R","TopLayer","FB0603","15.8242","38.9890","360","FERRITE BEAD 120 OHM 0603 1LN","15.8242","38.9890"
"U4","TMC2130-LA","TopLayer","QFN36-50P500X600X900_HS-37N","6.6960","16.6638","0","IC STEPPER MOTOR DVR SPI 36QFN","6.6960","16.6638"
"U5","TMC2130-LA","TopLayer","QFN36-50P500X600X900_HS-37N","18.0594","15.7494","0","IC STEPPER MOTOR DVR SPI 36QFN","18.0594","15.7494"
"U6","TMC2130-LA","TopLayer","QFN36-50P500X600X900_HS-37N","29.4894","15.7494","0","IC STEPPER MOTOR DVR SPI 36QFN","29.4894","15.7494"
"U7","TMC2130-LA","TopLayer","QFN36-50P500X600X900_HS-37N","53.9750","15.7494","0","IC STEPPER MOTOR DVR SPI 36QFN","53.9750","15.7494"
"U1","Atmega32u2","TopLayer","QFN32_050050","20.2119","43.8469","90","Atmega32u2","20.2184","43.8404"
"J1","2-1437667-9","TopLayer","CON-Barrier-6-8.26mm","92.7862","35.5092","90","CONN BARRIER STRIP 6CIRC 0.325"","96.8502","35.5092"
"R63","10K","TopLayer","R0402","27.1526","53.1101","270","RES SMD 10K OHM 1% 1/16W 0402","27.1526","53.1114"
"R64","10K","TopLayer","R0402","11.7490","55.5717","270","RES SMD 10K OHM 1% 1/16W 0402","11.7490","55.5730"
"R65","10K","TopLayer","R0402","23.3524","55.5263","90","RES SMD 10K OHM 1% 1/16W 0402","23.3524","55.5250"
"R68","10K","TopLayer","R0402","28.9857","45.6888","360","RES SMD 10K OHM 1% 1/16W 0402","28.9844","45.6888"
"R70","10K","TopLayer","R0402","21.8737","53.7750","180","RES SMD 10K OHM 1% 1/16W 0402","21.8750","53.7750"
"R71","10K","TopLayer","R0402","25.5750","52.2513","90","RES SMD 10K OHM 1% 1/16W 0402","25.5750","52.2500"
"R73","1K","TopLayer","R0402","6.2815","50.3174","360","RES SMD 1K OHM 1% 1/16W 0402","6.2802","50.3174"
"RV9","120R","TopLayer","R0402","17.9987","55.2170","180","FERRITE BEAD 120 OHM 0402 1LN","18.0000","55.2170"
"C56","100nF","TopLayer","C0402","55.6514","40.5384","180","CAP CER 0402 100nF 16V 10% X7R","55.6514","40.5384"
"FB21","120R","TopLayer","FB0603","30.7848","48.6664","360","FERRITE BEAD 120 OHM 0603 1LN","30.7848","48.6664"
"C81","4.7nF","TopLayer","C0402","33.0454","48.7426","360","CAP CER 0402 4.7nF 25V 10% X7R","33.0454","48.7426"
"C123","100nF","TopLayer","C0402","70.9676","36.7030","180","CAP CER 0402 100nF 16V 10% X7R","70.9676","36.7030"
"C124","100nF","TopLayer","C0402","70.1104","32.4930","90","CAP CER 0402 100nF 16V 10% X7R","70.1104","32.4930"
"R60","4.7k","TopLayer","R0402","87.5335","25.0254","180","RES SMD 4.7K OHM 1% 1/16W 0402","87.5348","25.0254"
"RT1","NTCG104LH104JT1","TopLayer","R0402","89.4906","24.5187","90","Resistor","89.4906","24.5174"
"JP3","SJ_0805","BottomLayer","R0805","4.0704","47.1488","90","SMD solder jumper","4.0704","47.1488"
"JP4","SJ_0805","BottomLayer","R0805","1.4796","47.1488","90","SMD solder jumper","1.4796","47.1488"
"J17","Molex 70543-03","TopLayer","70543-03","24.5064","60.0064","360","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","24.5064","60.0064"
"J18","Molex 70543-03","TopLayer","70543-03","35.0064","60.0064","360","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","35.0064","60.0064"
"RV11","VRS0402SR55R101N","TopLayer","C0402","13.9192","55.6006","270","Multi-Layer Varistor","13.9192","55.6006"
"RV13","VRS0402SR55R101N","TopLayer","C0402","21.3750","55.5250","90","Multi-Layer Varistor","21.3750","55.5250"
"RV23","VRS0402SR55R101N","TopLayer","C0402","32.8208","46.0666","180","Multi-Layer Varistor","32.8208","46.0666"
"D9","1N4148WT","TopLayer","SOD523","71.1708","34.2392","0","DIODE SOD523","71.1708","34.2392"
"D17","1N4148WT","TopLayer","SOD523","70.0786","46.3804","270","DIODE SOD523","70.0786","46.3804"
"D6","SK310A-TP","TopLayer","SMA-SM","73.7652","29.2341","180","DIODE Schottky 3A SMA","73.4060","29.9466"
"D10","SK310A-TP","TopLayer","SMA-SM","86.7446","47.0649","180","DIODE Schottky 3A SMA","86.3854","47.7774"
"R13","130k","TopLayer","R0402","90.8050","68.0707","270","RES SMD 130K OHM 5% 1/16W 0402","90.8050","68.0720"
"C45","4.7uF","TopLayer","C1210","87.4522","56.8198","360","CAP CER 4.7UF 50V X7R 1210","87.4522","56.8198"
"RV27","120R","TopLayer","R0402","54.7383","51.5620","360","FERRITE BEAD 120 OHM 0402 1LN","54.7370","51.5620"
"RV28","120R","TopLayer","R0402","54.7357","50.5206","360","FERRITE BEAD 120 OHM 0402 1LN","54.7344","50.5206"
"RV29","120R","TopLayer","R0402","50.9511","50.3174","180","FERRITE BEAD 120 OHM 0402 1LN","50.9524","50.3174"
"RV30","120R","TopLayer","R0402","50.9511","49.2760","180","FERRITE BEAD 120 OHM 0402 1LN","50.9524","49.2760"
"RV31","120R","TopLayer","R0402","59.9199","51.4350","360","FERRITE BEAD 120 OHM 0402 1LN","59.9186","51.4350"
"RV32","120R","TopLayer","R0402","61.8731","49.9618","180","FERRITE BEAD 120 OHM 0402 1LN","61.8744","49.9618"
"P3","HDR10","TopLayer","HDR2X5_IDC_THIEVING","67.2258","60.7494","270","CONN HEADER VERT 10POS GOLD","65.6002","60.7494"
"C121","100nF","TopLayer","C0402","31.0134","55.8292","270","CAP CER 0402 100nF 16V 10% X7R","31.0134","55.8292"
"U8","74AHCT1G125","TopLayer","SOTFL50P160X60-5L","29.4640","55.8292","270","IC BUS BUFF TRI-ST N-INV  SOT-553","29.4640","55.8292"
"C130","10nF","TopLayer","C0402","90.8304","64.1096","270","CAP CER 10nF 50V X7R 0402","90.8304","64.1096"
"C131","22pF","TopLayer","C0402","82.8294","67.6910","90","CAP CER 0402 22pF 50V 5% C0G","82.8294","67.6910"
"C132","22pF","TopLayer","C0402","81.3308","67.1830","180","CAP CER 0402 22pF 50V 5% C0G","81.3308","67.1830"
"C133","10nF","TopLayer","C0402","89.3064","68.7070","180","CAP CER 10nF 50V X7R 0402","89.3064","68.7070"
"R23","1.87K","TopLayer","R0402","82.3735","69.2658","360","RES SMD 1.87K OHM 1% 1/16W 0402","82.3722","69.2658"
"R24","30.9k","TopLayer","R0402","81.3321","68.2244","360","RES SMD 30.9K OHM 1% 1/16W 0402","81.3308","68.2244"
"D18","SK54B","TopLayer","SMB_DO-214AA_LRG","86.1060","60.6298","360","DIODE SCHOTTKY 40V 5A SMB_DO214AA","86.1060","60.6298"
"L1","4.7uH","TopLayer","IND_10X10","77.9780","59.8424","270","FIXED IND 4.7UH 10A 15.5 MOHM","77.9780","59.8424"
"U3","TPS54531","TopLayer","SOIC127P600X170_HS-9L","86.9696","65.4812","180","IC REG BUCK ADJ 5A 8SOPWRPAD","86.9696","65.4812"
"X1","PINHD-2X3","TopLayer","2X03","31.7246","52.0700","360","CONN HEADER VERT 6POS GOLD","31.7246","52.0700"
