Altium Designer Pick and Place Locations
C:\Users\Aaron\Documents\EinsyRetro\board\Einsy_Rambo_Panels\Outputs for EinsyRetro_1.0b\Pick Place for Einsy_Rambo_Panel.csv

========================================================================================================================
File Design Information:

Date:       07/11/17
Time:       21:21
Revision:   Not in VersionControl
Variant:    No variations
Units used: mil

"Designator","Comment","Layer","Footprint","Center-X(mil)","Center-Y(mil)","Rotation","Description","Ref-X(mil)","Ref-Y(mil)"
"C65","1nF","TopLayer","C0603","1482.937","555.937","360","CAP CER 0603  1nF 50v 10% X7R","1482.937","555.937"
"C61","1uF","TopLayer","C0402","1139.787","861.937","180","CAP CER 0402 1uF 6.3V 10% X5R","1139.937","861.937"
"C54","100nF","TopLayer","C0402","1059.787","1050.937","180","CAP CER 0402 100nF 16V 10% X7R","1059.937","1050.937"
"C53","100nF","TopLayer","C0402","821.937","792.087","90","CAP CER 0402 100nF 16V 10% X7R","821.937","791.937"
"C51","100nF","TopLayer","C0402","1136.937","926.787","270","CAP CER 0402 100nF 16V 10% X7R","1136.937","926.937"
"C29","22nF","TopLayer","C0402","1139.465","991.937","360","CAP CER 0402 22nF ±10% 50V X7R","1139.315","991.937"
"C28","100nF","TopLayer","C0603","1145.937","1065.937","90","CAP CER 0603 100nF 50V 10% X7R","1145.937","1065.937"
"C103","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","2773.937","865.937","90","CAP ALUM 100UF 35V 20% SMD","2773.937","865.937"
"C27","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","3364.937","1255.937","90","CAP ALUM 100UF 35V 20% SMD","3364.937","1255.937"
"X13","0395311002","TopLayer","MSTBV2","2980.937","1212.937","180","Conn - 5.08mm Pitch Fixed","2980.937","1212.937"
"C89","100nF","TopLayer","C0603","3296.937","1433.937","270","CAP CER 0603 100nF 50V 10% X7R","3296.937","1433.937"
"C88","100nF","TopLayer","C0603","3601.441","1243.441","180","CAP CER 0603 100nF 50V 10% X7R","3601.441","1243.441"
"C87","100nF","TopLayer","C0603","3593.937","1185.937","360","CAP CER 0603 100nF 50V 10% X7R","3593.937","1185.937"
"C86","100nF","TopLayer","C0603","3700.937","1185.937","180","CAP CER 0603 100nF 50V 10% X7R","3700.937","1185.937"
"R11","23.2k","TopLayer","R0402","3927.189","2970.240","90","RES SMD 23.2K OHM 1% 1/16W 0402","3927.189","2970.189"
"R3","30.9k","TopLayer","R0402","3894.515","2765.173","360","RES SMD 30.9K OHM 1% 1/16W 0402","3894.465","2765.173"
"C40","1nF","TopLayer","C0603","3877.189","2970.189","90","CAP CER 0603  1nF 50v 10% X7R","3877.189","2970.189"
"C35","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","3209.189","2612.189","270","CAP ALUM 100UF 35V 20% SMD","3209.189","2612.189"
"C30","100nF","TopLayer","C0603","3766.157","2978.567","180","CAP CER 0603 100nF 50V 10% X7R","3766.157","2978.567"
"C25","10uF","TopLayer","C1206","3436.189","2930.189","180","CAP CER 10UF 50V 10% X5R 1206","3436.189","2930.189"
"F3","3557-2","TopLayer","3557","3656.937","1672.937","90","FUSE PTH ATO","3656.937","1672.937"
"F2","3557-2","TopLayer","3557","3361.890","660.331","270","FUSE PTH ATO","3361.890","660.331"
"FB2","BLM41PG600SN1L","TopLayer","L1806","3645.937","1107.937","180","FERRITE BEAD 1806 60ohm","3645.937","1107.937"
"R21","100R","TopLayer","R0402","3173.138","2257.189","180","RES SMD 100 OHM 1% 1/16W 0402","3173.189","2257.189"
"LED3","RED","TopLayer","LED2012120","3118.189","1828.520","90","LED 0805 Red","3118.189","1828.189"
"R6","2k37","TopLayer","R0402","2396.937","1966.886","270","RES SMD 2.37K OHM 1% 1/16W 0402","2396.937","1966.937"
"R5","4.7K","TopLayer","R0402","2376.937","1430.886","270","RES SMD 4.7K OHM 1% 1/16W 0402","2376.937","1430.937"
"D5","BAT54","TopLayer","SOD523_IPC","2446.937","2076.937","360","Diode Schottky 30V 100mA Surface Mount SOD-523","2446.937","2076.937"
"D1","BAT54","TopLayer","SOD523_IPC","2446.937","2030.937","180","Diode Schottky 30V 100mA Surface Mount SOD-523","2446.937","2030.937"
"C4","100nF","TopLayer","C0402","2343.087","1874.937","360","CAP CER 0402 100nF 16V 10% X7R","2342.937","1874.937"
"C48","1uF","TopLayer","C0402","1890.708","1020.378","180","CAP CER 0402 1uF 6.3V 10% X5R","1890.858","1020.378"
"C47","1uF","TopLayer","C0402","1904.661","1183.764","180","CAP CER 0402 1uF 6.3V 10% X5R","1904.811","1183.764"
"C22","1uF","TopLayer","C0402","1968.464","1020.378","180","CAP CER 0402 1uF 6.3V 10% X5R","1968.614","1020.378"
"C21","1uF","TopLayer","C0402","1979.464","1183.764","180","CAP CER 0402 1uF 6.3V 10% X5R","1979.614","1183.764"
"RN3","10K","TopLayer","CAY16","1965.283","954.220","180","RES ARRAY 4 RES 10K 1206 62.5mW 5%","1965.661","954.433"
"RN2","5.6k","TopLayer","CAY16","1965.283","1093.984","180","RES ARRAY 4 RES 5.6K OHM 1206","1965.661","1094.197"
"C20","1uF","TopLayer","C0402","2046.520","1019.394","360","CAP CER 0402 1uF 6.3V 10% X5R","2046.370","1019.394"
"C19","1uF","TopLayer","C0402","2057.520","1182.780","360","CAP CER 0402 1uF 6.3V 10% X5R","2057.370","1182.780"
"RN1","5.6k","TopLayer","CAY16","1965.283","1249.496","180","RES ARRAY 4 RES 5.6K OHM 1206","1965.661","1249.709"
"D4","1N4148WT","TopLayer","SOD523","723.110","2248.063","270","DIODE SOD523","723.110","2248.063"
"D3","1N4148WT","TopLayer","SOD523","629.937","2405.937","90","DIODE SOD523","629.937","2405.937"
"C63","4.7nF","TopLayer","C0402","704.465","2100.087","90","CAP CER 0402 4.7nF 25V 10% X7R","704.465","2099.937"
"D8","SMAJ28A","TopLayer","SMA-SM","3089.524","517.614","180","TVS DIODE 28VWM 45.4VC SMA","3089.654","517.614"
"R37","2k37","TopLayer","R0402","2433.937","1686.988","90","RES SMD 2.37K OHM 1% 1/16W 0402","2433.937","1686.937"
"R32","2k37","TopLayer","R0402","2457.886","1987.937","180","RES SMD 2.37K OHM 1% 1/16W 0402","2457.937","1987.937"
"D11","BAT54","TopLayer","SOD523_IPC","2448.937","1749.937","180","Diode Schottky 30V 100mA Surface Mount SOD-523","2448.937","1749.937"
"D13","BAT54","TopLayer","SOD523_IPC","2409.472","1533.937","180","Diode Schottky 30V 100mA Surface Mount SOD-523","2409.472","1533.937"
"R34","22r","TopLayer","R0402","1736.937","2237.886","270","RES 0402 22r 62.5mW 1%","1736.937","2237.937"
"C70","100nF","TopLayer","C0402","1102.614","1663.488","270","CAP CER 0402 100nF 16V 10% X7R","1102.614","1663.638"
"C69","100nF","TopLayer","C0402","1420.527","1669.393","270","CAP CER 0402 100nF 16V 10% X7R","1420.527","1669.543"
"C68","100nF","TopLayer","C0402","1421.512","1494.433","90","CAP CER 0402 100nF 16V 10% X7R","1421.512","1494.283"
"C67","100nF","TopLayer","C0402","1103.598","1491.544","90","CAP CER 0402 100nF 16V 10% X7R","1103.598","1491.394"
"R72","1M","TopLayer","R0402","764.465","2099.894","270","RES 0402 1M 100mW 5%","764.465","2099.945"
"U10","ADUM7441","TopLayer","QSOP16","1262.382","1593.476","270","4ch iCoupler","1262.063","1579.976"
"FID3","FIDUCIAL","TopLayer","FIDUCIAL-1X2","4321.118","318.165","0","Fiducial","4321.118","318.165"
"FID1","FIDUCIAL","TopLayer","FIDUCIAL-1X2","318.165","2982.535","0","Fiducial","318.165","2982.535"
"R16","1.8K","TopLayer","R0402","3046.240","1803.189","360","RES SMD 1.8K OHM 1% 1/16W 0402","3046.189","1803.189"
"R9","1.8K","TopLayer","R0402","3136.937","1649.886","270","RES SMD 1.8K OHM 1% 1/16W 0402","3136.937","1649.937"
"C62","100nF","TopLayer","C0603","3450.937","1450.937","360","CAP CER 0603 100nF 50V 10% X7R","3450.937","1450.937"
"C60","100nF","TopLayer","C0603","3165.937","597.937","180","CAP CER 0603 100nF 50V 10% X7R","3165.937","597.937"
"C52","100nF","TopLayer","C0402","1952.937","2188.087","90","CAP CER 0402 100nF 16V 10% X7R","1952.937","2187.937"
"C26","100nF","TopLayer","C0402","2301.087","2031.937","360","CAP CER 0402 100nF 16V 10% X7R","2300.937","2031.937"
"FID2","FIDUCIAL","TopLayer","FIDUCIAL-1X2","318.165","322.102","0","Fiducial","318.165","322.102"
"D7","S3A-13-F","TopLayer","DO-214AB","3359.268","1646.571","90","DIODE DO-214AB","3359.268","1646.126"
"C2","10uF","TopLayer","C0805","854.638","1549.937","180","CAP CER 0805 10uF 10V 10% X5R","854.937","1549.937"
"R2","22r","TopLayer","R0402","884.988","1979.937","0","RES 0402 22r 62.5mW 1%","884.937","1979.937"
"R1","22r","TopLayer","R0402","884.988","1938.937","0","RES 0402 22r 62.5mW 1%","884.937","1938.937"
"Y1","7M-16.000MEEQ-T","TopLayer","CRYS320250","1420.791","1840.290","90","Crystal 16mHz 10ppm 10pF","1421.082","1839.928"
"R58","1.8K","TopLayer","R0402","3938.925","2697.835","180","RES SMD 1.8K OHM 1% 1/16W 0402","3938.976","2697.835"
"LED6","RED","TopLayer","LED2012120","3826.441","2697.835","180","LED 0805 Red","3826.772","2697.835"
"R57","100K","TopLayer","R0402","3379.921","1861.957","90","RES 100K OHM 1% 1/16W 0402","3379.921","1861.906"
"R56","100R","TopLayer","R0402","3320.602","1879.890","360","RES SMD 100 OHM 1% 1/16W 0402","3320.551","1879.890"
"R47","10K","TopLayer","R0402","672.913","2249.098","90","RES SMD 10K OHM 1% 1/16W 0402","672.913","2249.047"
"R46","10K","TopLayer","R0402","587.937","2407.886","270","RES SMD 10K OHM 1% 1/16W 0402","587.937","2407.937"
"R43","100K","TopLayer","R0402","3166.288","910.433","180","RES 100K OHM 1% 1/16W 0402","3166.339","910.433"
"R42","100R","TopLayer","R0402","3165.988","950.937","360","RES SMD 100 OHM 1% 1/16W 0402","3165.937","950.937"
"R40","1.8K","TopLayer","R0402","2990.886","956.937","180","RES SMD 1.8K OHM 1% 1/16W 0402","2990.937","956.937"
"LED2","RED","TopLayer","LED2012120","3020.268","899.937","360","LED 0805 Red","3019.937","899.937"
"R36","4.7K","TopLayer","R0402","2412.988","1622.937","360","RES SMD 4.7K OHM 1% 1/16W 0402","2412.937","1622.937"
"R35","1K","TopLayer","R0402","500.988","2153.937","360","RES SMD 1K OHM 1% 1/16W 0402","500.937","2153.937"
"C59","100nF","TopLayer","C0402","2317.331","1939.228","360","CAP CER 0402 100nF 16V 10% X7R","2317.181","1939.228"
"C58","22pF","TopLayer","C0402","1337.937","1841.787","270","CAP CER 0402 22pF 50V 5% C0G","1337.937","1841.937"
"C57","22pF","TopLayer","C0402","1410.708","1745.142","180","CAP CER 0402 22pF 50V 5% C0G","1410.858","1745.142"
"R31","4.7K","TopLayer","R0402","2457.886","1945.937","180","RES SMD 4.7K OHM 1% 1/16W 0402","2457.937","1945.937"
"Q5","PSMN1R8-40YLC","TopLayer","SOT669","3396.071","2093.082","360","MOSFET N-CH 40V 100A LFPAK","3396.071","2097.709"
"Y2","7M-16.000MEEQ-T","TopLayer","CRYS320250","938.299","1695.228","360","Crystal 16mHz 10ppm 10pF","937.937","1694.937"
"C14","100nF","TopLayer","C0402","1033.440","1841.724","180","CAP CER 0402 100nF 16V 10% X7R","1033.591","1841.724"
"C12","22pF","TopLayer","C0402","1015.087","1776.937","360","CAP CER 0402 22pF 50V 5% C0G","1014.937","1776.937"
"C13","22pF","TopLayer","C0402","842.937","1695.087","90","CAP CER 0402 22pF 50V 5% C0G","842.937","1694.937"
"RN5","1K","TopLayer","CAY16","1189.835","2189.015","180","RES ARRAY 4 RES 1K 1206 62.5mW 5%","1190.213","2189.228"
"RV2","CG0603MLC-05E","TopLayer","R0603","814.940","2009.934","270","VAR 0603 5V","814.937","2009.937"
"RV1","CG0603MLC-05E","TopLayer","R0603","814.934","1904.940","90","VAR 0603 5V","814.937","1904.937"
"X17","PINHD-2X3","TopLayer","2X03","902.465","2284.496","0","CONN HEADER VERT 6POS GOLD","902.465","2284.496"
"C16","1uF","TopLayer","C0402","884.787","2022.937","180","CAP CER 0402 1uF 6.3V 10% X5R","884.937","2022.937"
"C10","100nF","TopLayer","C0402","1367.087","1936.441","360","CAP CER 0402 100nF 16V 10% X7R","1366.937","1936.441"
"LED1","YEL","TopLayer","LED2012120","374.606","2234.937","180","LED 0805 Yellow","374.937","2234.937"
"C15","100nF","TopLayer","C0402","884.787","1898.937","180","CAP CER 0402 100nF 16V 10% X7R","884.937","1898.937"
"LED4","YEL","TopLayer","LED2012120","1222.693","1989.094","270","LED 0805 Yellow","1222.693","1989.425"
"LED10","YEL","TopLayer","LED2012120","1221.709","1844.087","90","LED 0805 Yellow","1221.709","1843.756"
"C11","100nF","TopLayer","C0402","815.087","1609.937","360","CAP CER 0402 100nF 16V 10% X7R","814.937","1609.937"
"C1","22pF","TopLayer","C0402","546.937","2407.787","270","CAP CER 0402 22pF 50V 5% C0G","546.937","2407.937"
"C7","100nF","TopLayer","C0402","1872.701","1411.732","0","CAP CER 0402 100nF 16V 10% X7R","1872.551","1411.732"
"C8","100nF","TopLayer","C0402","2249.937","1630.355","90","CAP CER 0402 100nF 16V 10% X7R","2249.937","1630.205"
"C9","100nF","TopLayer","C0402","1502.937","1930.787","270","CAP CER 0402 100nF 16V 10% X7R","1502.937","1930.937"
"C6","100nF","TopLayer","C0402","2301.583","1980.567","360","CAP CER 0402 100nF 16V 10% X7R","2301.433","1980.567"
"LED7","GRN","TopLayer","LED2012120","374.606","2154.937","180","LED 0805 Green","374.937","2154.937"
"U2","Atmega2560","TopLayer","TSQFP50P1600X1600X120-100L","1886.724","1789.937","270","Atmega2560","1886.724","1789.937"
"X2","USB-B","TopLayer","PN61729","622.779","1789.232","270","USB connector B PTH","529.779","1789.622"
"S1","1571610-2","TopLayer","B3F-31XX","411.669","2458.913","270","SWTCH Momentary Washable","411.669","2458.913"
"D16","RSB39VTE-17","TopLayer","SOD323-R","651.610","2137.189","270","DIODE TVS","634.110","2129.189"
"R18","0.12R","TopLayer","R1206","459.929","680.937","180","RES 0.12 OHM 5% 1/4W 1206","459.937","680.937"
"R17","0.12R","TopLayer","R1206","464.937","1203.945","90","RES 0.12 OHM 5% 1/4W 1206","464.937","1203.937"
"R12","10R","TopLayer","R0402","748.937","866.988","90","RES SMD 10 OHM 1% 1/16W 0402","748.937","866.937"
"C105","100nF","TopLayer","C0603","610.937","1122.937","180","CAP CER 0603 100nF 50V 10% X7R","610.937","1122.937"
"C104","100nF","TopLayer","C0603","686.937","732.937","180","CAP CER 0603 100nF 50V 10% X7R","686.937","732.937"
"C24","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","722.937","1290.937","180","CAP ALUM 100UF 35V 20% SMD","722.937","1290.937"
"C102","100nF","TopLayer","C0603","582.937","668.937","90","CAP CER 0603 100nF 50V 10% X7R","582.937","668.937"
"C101","1nF","TopLayer","C0603","349.937","748.937","180","CAP CER 0603  1nF 50v 10% X7R","349.937","748.937"
"C100","1nF","TopLayer","C0603","639.937","654.937","270","CAP CER 0603  1nF 50v 10% X7R","639.937","654.937"
"C99","100nF","TopLayer","C0603","532.937","1194.937","270","CAP CER 0603 100nF 50V 10% X7R","532.937","1194.937"
"C98","1nF","TopLayer","C0603","697.441","641.165","270","CAP CER 0603  1nF 50v 10% X7R","697.441","641.165"
"C97","1nF","TopLayer","C0603","755.441","640.937","270","CAP CER 0603  1nF 50v 10% X7R","755.441","640.937"
"C96","1uF","TopLayer","C0402","688.787","899.937","180","CAP CER 0402 1uF 6.3V 10% X5R","688.937","899.937"
"C95","100nF","TopLayer","C0402","690.937","963.787","270","CAP CER 0402 100nF 16V 10% X7R","690.937","963.937"
"C94","100nF","TopLayer","C0402","375.937","826.087","90","CAP CER 0402 100nF 16V 10% X7R","375.937","825.937"
"C92","100nF","TopLayer","C0402","603.787","1076.937","180","CAP CER 0402 100nF 16V 10% X7R","603.937","1076.937"
"C91","22nF","TopLayer","C0402","692.087","1027.937","360","CAP CER 0402 22nF ±10% 50V X7R","691.937","1027.937"
"C90","100nF","TopLayer","C0603","696.937","1099.937","90","CAP CER 0603 100nF 50V 10% X7R","696.937","1099.937"
"Q1","PSMN1R8-40YLC","TopLayer","SOT669","3060.374","761.614","90","MOSFET N-CH 40V 100A LFPAK","3055.748","761.614"
"C17","10uF","TopLayer","C1206","3622.189","2976.189","360","CAP CER 10UF 50V 10% X5R 1206","3622.189","2976.189"
"R48","100R","TopLayer","R0402","3080.138","2257.189","180","RES SMD 100 OHM 1% 1/16W 0402","3080.189","2257.189"
"R49","100K","TopLayer","R0402","3173.240","2214.189","360","RES 100K OHM 1% 1/16W 0402","3173.189","2214.189"
"R50","100K","TopLayer","R0402","3080.240","2214.189","360","RES 100K OHM 1% 1/16W 0402","3080.189","2214.189"
"Q2","NCV8402AD","TopLayer","NCV8402AD-SOIC8","3122.940","2049.725","180","IC DVR LOW SIDE 8-SOIC","3122.940","2050.091"
"D14","BAT54","TopLayer","SOD523_IPC","2408.937","1579.937","360","Diode Schottky 30V 100mA Surface Mount SOD-523","2408.937","1579.937"
"D15","BAT54","TopLayer","SOD523_IPC","3182.189","2361.189","180","Diode Schottky 30V 100mA Surface Mount SOD-523","3182.189","2361.189"
"D33","BAT54","TopLayer","SOD523_IPC","3086.937","1515.937","360","Diode Schottky 30V 100mA Surface Mount SOD-523","3086.937","1515.937"
"D34","BAT54","TopLayer","SOD523_IPC","3086.937","1561.937","180","Diode Schottky 30V 100mA Surface Mount SOD-523","3086.937","1561.937"
"D35","BAT54","TopLayer","SOD523_IPC","3182.189","2410.189","360","Diode Schottky 30V 100mA Surface Mount SOD-523","3182.189","2410.189"
"R33","1K","TopLayer","R0402","3061.441","2342.886","270","RES SMD 1K OHM 1% 1/16W 0402","3061.441","2342.937"
"LED5","RED","TopLayer","LED2012120","3186.937","1683.268","90","LED 0805 Red","3186.937","1682.937"
"C44","100nF","TopLayer","C0402","1797.787","2995.937","180","CAP CER 0402 100nF 16V 10% X7R","1797.937","2995.937"
"C46","100nF","TopLayer","C0402","3151.787","2977.937","180","CAP CER 0402 100nF 16V 10% X7R","3151.937","2977.937"
"J2","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","2620.331","2041.590","270","Connector 2pos","2620.331","2041.590"
"J3","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","2620.331","1730.567","270","Connector 2pos","2620.331","1730.567"
"J4","Molex 70543-03","TopLayer","70543-03","2863.937","1990.937","90","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","2863.937","1990.937"
"J5","Molex 70543-03","TopLayer","70543-03","2862.937","1576.937","90","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","2862.937","1576.937"
"J6","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","2620.331","1419.543","270","Connector 2pos","2620.331","1419.543"
"J8","Molex 0705430003","TopLayer","4POL254","884.189","372.189","180","Molex 4 Pin Clip Connector","884.189","372.189"
"J9","Molex 0705430003","TopLayer","4POL254","1396.000","372.189","180","Molex 4 Pin Clip Connector","1396.000","372.189"
"J10","Molex 0705430003","TopLayer","4POL254","1907.811","647.779","180","Molex 4 Pin Clip Connector","1907.811","647.779"
"J11","Molex 0705430003","TopLayer","4POL254","1907.811","372.189","180","Molex 4 Pin Clip Connector","1907.811","372.189"
"J12","Molex 0705430003","TopLayer","4POL254","2420.016","372.583","180","Molex 4 Pin Clip Connector","2420.016","372.583"
"J13","Molex 70543-03","TopLayer","70543-03","805.370","2852.614","180","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","805.370","2852.614"
"J14","Molex 70543-03","TopLayer","70543-03","1218.756","2852.614","180","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","1218.756","2852.614"
"J15","Molex 70543-03","TopLayer","70543-03","1632.142","2852.614","180","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","1632.142","2852.614"
"C74","100nF","TopLayer","C0402","884.787","1834.937","180","CAP CER 0402 100nF 16V 10% X7R","884.937","1834.937"
"FB5","120R","TopLayer","FB0603","876.937","1788.937","360","FERRITE BEAD 120 OHM 0603 1LN","876.937","1788.937"
"U4","TMC2130-LA","TopLayer","QFN36-50P500X600X900_HS-37N","517.559","909.992","0","IC STEPPER MOTOR DVR SPI 36QFN","517.559","909.992"
"U5","TMC2130-LA","TopLayer","QFN36-50P500X600X900_HS-37N","964.937","873.992","0","IC STEPPER MOTOR DVR SPI 36QFN","964.937","873.992"
"U6","TMC2130-LA","TopLayer","QFN36-50P500X600X900_HS-37N","1414.937","873.992","0","IC STEPPER MOTOR DVR SPI 36QFN","1414.937","873.992"
"U7","TMC2130-LA","TopLayer","QFN36-50P500X600X900_HS-37N","2378.937","873.992","0","IC STEPPER MOTOR DVR SPI 36QFN","2378.937","873.992"
"U1","Atmega32u2","TopLayer","QFN32_050050","1049.681","1980.193","90","Atmega32u2","1049.937","1979.937"
